book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
608,310259,310259,277308,54,920668372,9.78092066838e+12,"Robert Munsch, Sheila McGraw",1986.0,Love You Forever,Love You Forever,en-GB,4.34,159703,162007,4286,5949,6288,16941,29626,103203,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
609,10567,10567,3017730,123,1416524517,9.78141652452e+12,Stephen King,2006.0,Cell,Cell,en-US,3.64,144591,153150,4841,5563,16309,44687,47447,39144,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
610,16158542,16158542,21998925,33,067002581X,9.78067002582e+12,Daniel James Brown,2013.0,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,eng,4.32,113565,139128,16287,2292,3772,15002,43457,74605,https://images.gr-assets.com/books/1354683116m/16158542.jpg,https://images.gr-assets.com/books/1354683116s/16158542.jpg
611,7332,7332,4733799,339,618391118,9.78061839111e+12,"J.R.R. Tolkien, Christopher Tolkien, Ted Nasmith",1977.0,The Silmarillion,The Silmarillion (Middle-Earth Universe),eng,3.87,134106,160751,5743,4943,13613,36498,47548,58149,https://images.gr-assets.com/books/1336502583m/7332.jpg,https://images.gr-assets.com/books/1336502583s/7332.jpg
612,5094,5094,2113248,164,451210859,9.78045121085e+12,Stephen King,1987.0,The Drawing of the Three,"The Drawing of the Three (The Dark Tower, #2)",eng,4.23,139052,157513,5293,1062,4303,22908,59055,70185,https://images.gr-assets.com/books/1370918050m/5094.jpg,https://images.gr-assets.com/books/1370918050s/5094.jpg
613,3407877,3407877,3448086,119,330449605,9.7803304496e+12,Kate Morton,2008.0,The Forgotten Garden,The Forgotten Garden,en-GB,4.12,138377,157088,15953,1501,5098,26557,63709,60223,https://images.gr-assets.com/books/1455283767m/3407877.jpg,https://images.gr-assets.com/books/1455283767s/3407877.jpg
614,17690,17690,2965832,915,99428644,9.78009942864e+12,"Franz Kafka, Edwin Muir, Willa Muir, Max Brod",1925.0,Der Prozeß,The Trial,eng,3.98,131856,159270,4717,3539,9051,31198,58123,57359,https://images.gr-assets.com/books/1320399438m/17690.jpg,https://images.gr-assets.com/books/1320399438s/17690.jpg
615,22205,22205,132402,42,142501557,9.78014250156e+12,Sarah Dessen,2002.0,This Lullaby,This Lullaby,eng,4.03,151829,155107,4597,2714,8175,32346,49750,62122,https://images.gr-assets.com/books/1397779294m/22205.jpg,https://images.gr-assets.com/books/1397779294s/22205.jpg
616,14864,14864,3375925,65,743275012,9.78074327502e+12,Jodi Picoult,2000.0,Plain Truth,Plain Truth,eng,3.97,128406,138814,6231,1123,5518,32571,57131,42471,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
617,6314763,6314763,6499995,69,385523386,9.78038552339e+12,Piper Kerman,2010.0,Orange Is the New Black: My Year in a Women's Prison,Orange Is the New Black,eng,3.7,127186,146868,12873,3322,11023,43493,57605,31425,https://images.gr-assets.com/books/1320520714m/6314763.jpg,https://images.gr-assets.com/books/1320520714s/6314763.jpg
618,8921,8921,3311984,1717,451528018,9.78045152802e+12,"Arthur Conan Doyle, Anne Perry",1902.0,The Hound of the Baskervilles,The Hound of the Baskervilles,eng,4.09,154517,178563,5421,1098,5204,35369,71857,65035,https://images.gr-assets.com/books/1355929358m/8921.jpg,https://images.gr-assets.com/books/1355929358s/8921.jpg
619,11468377,11468377,16402639,106,374275637,9.78037427563e+12,Daniel Kahneman,2011.0,"Thinking, Fast and Slow","Thinking, Fast and Slow",eng,4.08,136950,149271,5715,3714,7025,25687,49723,63122,https://images.gr-assets.com/books/1317793965m/11468377.jpg,https://images.gr-assets.com/books/1317793965s/11468377.jpg
620,402045,402045,806813,103,345350499,9.7803453505e+12,Marion Zimmer Bradley,1982.0,The Mists of Avalon,"The Mists of Avalon (Avalon, #1)",eng,4.12,157736,163331,5582,3469,7966,27551,51373,72972,https://images.gr-assets.com/books/1388857089m/402045.jpg,https://images.gr-assets.com/books/1388857089s/402045.jpg
621,37732,37732,4121,75,689841582,9.78068984158e+12,Judy Blume,1970.0,"Are You There God? It's Me, Margaret","Are You There God? It's Me, Margaret",eng,3.89,151789,162083,5168,3588,10014,40314,55092,53075,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
622,15926,15926,943470,115,446612707,9.78055381395e+12,Nicholas Sparks,2002.0,Nights in Rodanthe,Nights in Rodanthe,eng,3.82,129807,136507,4025,3102,10605,36852,42686,43262,https://images.gr-assets.com/books/1328145638m/15926.jpg,https://images.gr-assets.com/books/1328145638s/15926.jpg
623,18775247,18775247,26680281,111,1476754454,9.78147675445e+12,Stephen King,2014.0,Mr. Mercedes,"Mr. Mercedes (Bill Hodges Trilogy, #1)",eng,3.92,125847,148491,12447,3242,7332,32479,60965,44473,https://images.gr-assets.com/books/1468705326m/18775247.jpg,https://images.gr-assets.com/books/1468705326s/18775247.jpg
624,140075,140075,3159810,73,441014941,9.78044101494e+12,Charlaine Harris,2007.0,All Together Dead,"All Together Dead (Sookie Stackhouse, #7)",eng,4.05,162689,173654,3372,1127,5785,37956,66515,62271,https://images.gr-assets.com/books/1417964062m/140075.jpg,https://images.gr-assets.com/books/1417964062s/140075.jpg
625,5166,5166,3221872,39,375706771,9.78037570678e+12,Chris Bohjalian,1997.0,Midwives,Midwives,en-US,3.97,133155,135534,3830,1317,5372,30829,57029,40987,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
626,420282,420282,1045364,57,395389496,9.78039538949e+12,Chris Van Allsburg,1985.0,The Polar Express,The Polar Express,en-US,4.29,168001,168847,2498,2857,6268,23676,42383,93663,https://images.gr-assets.com/books/1356707942m/420282.jpg,https://images.gr-assets.com/books/1356707942s/420282.jpg
627,125507,125507,120878,39,140544518,9.78014054451e+12,"Jon Scieszka, Lane Smith",1989.0,The True Story of the Three Little Pigs,The True Story of the 3 Little Pigs,en-GB,4.29,141945,144093,2618,1449,4217,21301,40806,76320,https://images.gr-assets.com/books/1327884731m/125507.jpg,https://images.gr-assets.com/books/1327884731s/125507.jpg
628,32682,32682,5054702,88,425134350,9.78042513435e+12,Tom Clancy,1987.0,Patriot Games,"Patriot Games (Jack Ryan Universe, #2)",eng,4.11,141674,146201,939,1351,3943,27548,58440,54919,https://images.gr-assets.com/books/1328007145m/32682.jpg,https://images.gr-assets.com/books/1328007145s/32682.jpg
629,1431,1431,3287043,229,61124265,9.78006112427e+12,"Paulo Coelho, Margaret Jull Costa",1998.0,Veronika decide morrer,Veronika Decides to Die,eng,3.69,111856,132191,6063,5217,12725,35174,43885,35190,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
630,16071764,16071764,21865596,66,385349947,9.78038534995e+12,"Sheryl Sandberg, Nell Scovell",2013.0,"Lean In: Women, Work, and the Will to Lead","Lean In: Women, Work, and the Will to Lead",eng,3.94,135635,145331,10385,3688,7487,30825,55784,47547,https://images.gr-assets.com/books/1364250803m/16071764.jpg,https://images.gr-assets.com/books/1364250803s/16071764.jpg
631,170210,170210,1053933,80,441013333,9.78044101333e+12,Charlaine Harris,2005.0,Dead as a Doornail ,"Dead as a Doornail (Sookie Stackhouse, #5)",eng,4.01,169560,179156,3733,969,6113,42398,69792,59884,https://images.gr-assets.com/books/1468562419m/170210.jpg,https://images.gr-assets.com/books/1468562419s/170210.jpg
632,10429045,10429045,15333458,77,62085484,9.78006208548e+12,Tahereh Mafi,2011.0,"Shatter Me (Shatter Me, #1)","Shatter Me (Shatter Me, #1)",en-US,4.01,176433,200300,20959,7715,12475,34344,61578,84188,https://images.gr-assets.com/books/1310649047m/10429045.jpg,https://images.gr-assets.com/books/1310649047s/10429045.jpg
633,17214,17214,2534973,132,441783589,9.78044178359e+12,Robert A. Heinlein,1959.0,Starship Troopers,Starship Troopers,en-CA,3.99,136886,145886,4034,2062,7314,31597,53591,51322,https://images.gr-assets.com/books/1406457252m/17214.jpg,https://images.gr-assets.com/books/1406457252s/17214.jpg
634,12033455,12033455,16327730,86,385342063,9.78038534206e+12,Sophie Kinsella,2011.0,I've Got Your Number,I've Got Your Number,eng,3.93,144533,154513,10577,3523,8046,34351,58073,50520,https://images.gr-assets.com/books/1327956732m/12033455.jpg,https://images.gr-assets.com/books/1327956732s/12033455.jpg
635,10959,10959,4432325,239,1857993284,9.78185799329e+12,"Jostein Gaarder, Paulette Møller",1991.0,Sofies Verden,Sophie's World,eng,3.88,109692,143393,7652,3975,9949,32355,50286,46828,https://images.gr-assets.com/books/1343459906m/10959.jpg,https://images.gr-assets.com/books/1343459906s/10959.jpg
636,11260526,11260526,16187316,14,316134112,9.78031613412e+12,Mark Cotta Vaz,2011.0,,"The Twilight Saga Breaking Dawn Part 1: The Official Illustrated Movie Companion (The Twilight Saga: The Official Illustrated Movie Companion, #4)",eng,4.3,188136,188274,134,2655,6588,29411,42475,107145,https://images.gr-assets.com/books/1327904795m/11260526.jpg,https://images.gr-assets.com/books/1327904795s/11260526.jpg
637,76778,76778,4636013,271,553278223,9.78055327822e+12,Ray Bradbury,1950.0,The Martian Chronicles,The Martian Chronicles,en-US,4.12,143236,156328,5204,1666,5808,28385,56556,63913,https://images.gr-assets.com/books/1374049948m/76778.jpg,https://images.gr-assets.com/books/1374049948s/76778.jpg
638,7331435,7331435,8975330,76,307592839,9.78030759284e+12,Jennifer Egan,2010.0,A Visit From the Goon Squad,A Visit from the Goon Squad,eng,3.64,120126,139744,15030,6060,14855,36024,48972,33833,https://images.gr-assets.com/books/1356844046m/7331435.jpg,https://images.gr-assets.com/books/1356844046s/7331435.jpg
639,93,93,1738595,771,753454947,9.78075345495e+12,"Johanna Spyri, Angelo  Rinaldi, Beverly Cleary",1880.0,Heidi,Heidi,eng,3.97,144497,154669,2667,2236,8362,37291,50838,55942,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
640,83763,83763,1258566,113,61015725,9.78006101572e+12,Michael Crichton,2002.0,Prey,Prey,,3.72,131352,136307,2700,2481,11391,40947,48338,33150,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
641,84369,84369,1059917,245,7202326,9.78000720232e+12,C.S. Lewis,1956.0,The Last Battle,"The Last Battle (Chronicles of Narnia, #7)",eng,4.02,158701,174641,4156,3501,10243,35440,54778,70679,https://images.gr-assets.com/books/1308814830m/84369.jpg,https://images.gr-assets.com/books/1308814830s/84369.jpg
642,5064,5064,2845518,2,525950079,9.78052595007e+12,Ken Follett,2007.0,World Without End,"World Without End (The Kingsbridge Series, #2)",eng,4.23,128715,145292,9392,1212,4241,20508,53074,66257,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
643,1326258,1326258,1315683,77,312360304,9.78031236031e+12,"P.C. Cast, Kristin Cast",2008.0,Chosen: A House of Night Novel,"Chosen (House of Night, #3)",en-US,3.9,180961,188550,4013,5974,14466,42946,53682,71482,https://images.gr-assets.com/books/1393192825m/1326258.jpg,https://images.gr-assets.com/books/1393192825s/1326258.jpg
644,13372690,30333938,18602144,60,,,Colleen Hoover,2012.0,Slammed,"Slammed (Slammed, #1)",eng,4.29,153882,176166,14423,2888,5837,22249,51947,93245,https://images.gr-assets.com/books/1328530463m/13372690.jpg,https://images.gr-assets.com/books/1328530463s/13372690.jpg
645,544891,544891,532177,74,60874163,9.78006087416e+12,Alex Flinn,2007.0,"Beastly (Beastly, #1, Kendra Chronicles, #1)","Beastly (Beastly, #1; Kendra Chronicles, #1)",eng,3.84,150003,157088,8576,4103,12836,39399,48089,52661,https://images.gr-assets.com/books/1334260193m/544891.jpg,https://images.gr-assets.com/books/1334260193s/544891.jpg
646,2696,2696,986234,634,140424385,9.78014042439e+12,"Geoffrey Chaucer, Nevill Coghill",1390.0,Tales of Caunterbury,The Canterbury Tales,eng,3.48,148480,158661,2615,6795,19618,52875,48893,30480,https://images.gr-assets.com/books/1261208589m/2696.jpg,https://images.gr-assets.com/books/1261208589s/2696.jpg
647,42149,42149,1488992,43,312348649,9.78031234865e+12,Emily Giffin,2006.0,Baby Proof,Baby Proof,en-US,3.71,124371,129325,3375,3042,10434,39728,44093,32028,https://images.gr-assets.com/books/1361466583m/42149.jpg,https://images.gr-assets.com/books/1361466583s/42149.jpg
648,7664041,7664041,10260587,119,375856110,9.78037585611e+12,Christopher Paolini,2011.0,Inheritance,"Inheritance (The Inheritance Cycle, #4)",en-US,4.08,146905,162717,8891,3498,9379,28585,50380,70875,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
649,10357575,10357575,18160093,107,307593312,9.78030759331e+12,"Haruki Murakami, Jay Rubin, Philip Gabriel",2009.0,いちきゅうはちよん [Ichi-Kyū-Hachi-Yon],1Q84,eng,3.89,125195,138691,13779,3934,9901,28881,51416,44559,https://images.gr-assets.com/books/1483103331m/10357575.jpg,https://images.gr-assets.com/books/1483103331s/10357575.jpg
650,46787,46787,2478635,1075,1840224029,9.78184022402e+12,Harriet Beecher Stowe,1852.0,Uncle Tom's Cabin or Life Among the Lowly,Uncle Tom's Cabin,eng,3.83,137858,155559,5696,3732,11754,39559,52344,48170,https://images.gr-assets.com/books/1414349231m/46787.jpg,https://images.gr-assets.com/books/1414349231s/46787.jpg
651,480204,480204,2259720,782,60809248,9.78006080925e+12,"Gaston Leroux, Alexander Teixeira de Mattos",1909.0,Le Fantôme de l'Opéra,The Phantom of the Opera,eng,3.97,141110,155679,4590,2451,8945,35912,51572,56799,https://images.gr-assets.com/books/1327867727m/480204.jpg,https://images.gr-assets.com/books/1327867727s/480204.jpg
652,140079,140079,1174101,75,441014917,9.78044101491e+12,Charlaine Harris,2006.0,"Definitely Dead (Sookie Stackhouse, #6)","Definitely Dead (Sookie Stackhouse, #6)",en-US,4.02,163054,172955,3669,1028,6116,40058,66966,58787,https://images.gr-assets.com/books/1468562748m/140079.jpg,https://images.gr-assets.com/books/1468562748s/140079.jpg
653,2526,2526,3213039,231,156007754,9.78015600776e+12,"José Saramago, Giovanni Pontiero",1995.0,Ensaio Sobre a Cegueira,Blindness,en-US,4.08,98738,133257,11061,2960,6745,21616,47839,54097,https://images.gr-assets.com/books/1327866409m/2526.jpg,https://images.gr-assets.com/books/1327866409s/2526.jpg
654,7905092,7905092,9585796,92,374158460,9.78037415846e+12,Jonathan Franzen,2010.0,Freedom,Freedom,en-US,3.73,119213,130682,12909,6143,11728,29502,47828,35481,https://images.gr-assets.com/books/1316729686m/7905092.jpg,https://images.gr-assets.com/books/1316729686s/7905092.jpg
655,15812814,15812814,14449475,63,142421715,9.78014242171e+12,Ally Condie,2011.0,Crossed,"Crossed (Matched, #2)",eng,3.52,100886,179584,14020,6581,22713,57856,55935,36499,https://images.gr-assets.com/books/1374335939m/15812814.jpg,https://images.gr-assets.com/books/1374335939s/15812814.jpg
656,852470,852470,1008494,58,1423100034,9.78142310003e+12,Ally Carter,2006.0,"I'd Tell You I Love You, But Then I'd Have to Kill You","I'd Tell You I Love You, But Then I'd Have to Kill You (Gallagher Girls, #1)",en-US,3.82,150222,157885,6720,6407,13220,37418,45880,54960,https://images.gr-assets.com/books/1334491180m/852470.jpg,https://images.gr-assets.com/books/1334491180s/852470.jpg
657,1768603,1768603,1766737,104,1416562591,9.7814165626e+12,Aravind Adiga,2008.0,The White Tiger,The White Tiger,eng,3.71,114531,125632,8334,2934,9631,34919,51398,26750,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
658,3805,3805,941200,133,1841156736,9.78184115674e+12,Jonathan Franzen,2001.0,The Corrections,The Corrections,eng,3.78,117657,131271,8201,6684,10960,27173,46440,40014,https://images.gr-assets.com/books/1355011305m/3805.jpg,https://images.gr-assets.com/books/1355011305s/3805.jpg
659,88061,88061,86032,83,1921351438,9.78192135143e+12,Barack Obama,1995.0,Dreams from My Father,Dreams from My Father: A Story of Race and Inheritance,eng,3.81,128961,135594,5843,6777,7212,30921,50809,39875,https://images.gr-assets.com/books/1352340675m/88061.jpg,https://images.gr-assets.com/books/1352340675s/88061.jpg
660,7672,7672,688299,83,60541830,9.78006054184e+12,Michael Crichton,1980.0,Congo,Congo,eng,3.55,129811,134422,1587,2910,13893,48006,45059,24554,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
661,46677,46677,1086647,47,689711735,9.78068971173e+12,"Judith Viorst, Ray Cruz",1972.0,"Alexander and the Terrible, Horrible, No Good, Very Bad Day","Alexander and the Terrible, Horrible, No Good, Very Bad Day",en-CA,4.22,146073,147047,2213,2443,5423,23838,40774,74569,https://images.gr-assets.com/books/1405259744m/46677.jpg,https://images.gr-assets.com/books/1405259744s/46677.jpg
662,5439,5439,3301398,83,618101365,9.78061810137e+12,Jhumpa Lahiri,1999.0,Interpreter of Maladies,Interpreter of Maladies,eng,4.12,110651,125062,8145,860,4045,21705,50880,47572,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
663,2767,2767,2185591,83,60838655,9.78006083865e+12,Howard Zinn,1980.0,A People's History of the United States: 1492 to Present ,A People's History of the United States,eng,4.07,137372,142326,4320,6435,6926,21522,42751,64692,https://images.gr-assets.com/books/1494279423m/2767.jpg,https://images.gr-assets.com/books/1494279423s/2767.jpg
